id,description,question,choices,answer
aa8dec,a verdigris telescope pointed towards a cerulean planet,Is the planet nearby?,"['no', 'yes']",no
aa8dec,a verdigris telescope pointed towards a cerulean planet,Is the telescope shiny?,"['no', 'yes']",no
6bf814,a chrome sphinx guarding a chartreuse pyramid,What color is the pyramid?,"['chrome', 'chartreuse', 'ivory', 'grey']",chartreuse
6bf814,a chrome sphinx guarding a chartreuse pyramid,What is guarding the pyramid?,"['dragon', 'lion', 'sphinx', 'eagle']",sphinx
6bf814,a chrome sphinx guarding a chartreuse pyramid,Is the sphinx stone?,"['no', 'yes']",no
6bf814,a chrome sphinx guarding a chartreuse pyramid,Is the pyramid made of wood?,"['no', 'yes']",no
a702d7,a scarlet Pegasus flying over an indigo ocean,What color is the ocean?,"['scarlet', 'indigo', 'grey', 'white']",indigo
a702d7,a scarlet Pegasus flying over an indigo ocean,What animal is flying?,"['dragon', 'lion', 'Pegasus', 'eagle']",Pegasus
a702d7,a scarlet Pegasus flying over an indigo ocean,Is the Pegasus brown?,"['no', 'yes']",no
a702d7,a scarlet Pegasus flying over an indigo ocean,Is the Pegasus flying over land?,"['no', 'yes']",no
3e373f,a labyrinth of turquoise pipes against a gold backdrop,What color is the backdrop?,"['gold', 'silver', 'bronze', 'copper']",gold
3e373f,a labyrinth of turquoise pipes against a gold backdrop,What is the primary color of the pipes?,"['red', 'turquoise', 'purple', 'yellow']",turquoise
3e373f,a labyrinth of turquoise pipes against a gold backdrop,Is the arrangement of pipes simple?,"['no', 'yes']",no
3e373f,a labyrinth of turquoise pipes against a gold backdrop,Are the pipes arranged in a labyrinthine fashion?,"['no', 'yes']",yes
eb83d0,amber geodes scattered across a violet surface,What color are the geodes?,"['amber', 'blue', 'green', 'red']",amber
eb83d0,amber geodes scattered across a violet surface,What is the color of the surface?,"['orange', 'violet', 'yellow', 'white']",violet
eb83d0,amber geodes scattered across a violet surface,Are the geodes blue?,"['no', 'yes']",no
eb83d0,amber geodes scattered across a violet surface,Are the geodes grouped together?,"['no', 'yes']",no
3eeee4,an emerald circuit board with silver traces,What is the color of the circuit board?,"['emerald', 'gold', 'magenta', 'red']",emerald
3eeee4,an emerald circuit board with silver traces,What color are the traces?,"['gold', 'red', 'silver', 'yellow']",silver
3eeee4,an emerald circuit board with silver traces,Are the traces copper?,"['no', 'yes']",no
3eeee4,an emerald circuit board with silver traces,Is a circuit board shown?,"['no', 'yes']",yes
c62606,fuchsia stars on an umber canvas,What shape is the fuchsia element?,"['circle', 'square', 'star', 'triangle']",star
c62606,fuchsia stars on an umber canvas,What color is the canvas?,"['fuchsia', 'silver', 'umber', 'white']",umber
c62606,fuchsia stars on an umber canvas,Are the stars umber?,"['no', 'yes']",no
c62606,fuchsia stars on an umber canvas,Are the stars on a canvas?,"['no', 'yes']",yes
0ce193,cerulean spheres orbiting a chartreuse cube,What color are the spheres?,"['cerulean', 'fuchsia', 'orange', 'red']",cerulean
0ce193,cerulean spheres orbiting a chartreuse cube,What shape is the chartreuse object?,"['cone', 'cube', 'cylinder', 'pyramid']",cube
0ce193,cerulean spheres orbiting a chartreuse cube,Are the spheres inside the cube?,"['no', 'yes']",no
0ce193,cerulean spheres orbiting a chartreuse cube,Is the color chartreuse present?,"['no', 'yes']",yes
ccd07d,a vermillion vortex engulfing cyan triangles,What shape are the cyan elements?,"['circles', 'squares', 'triangles', 'voids']",triangles
ccd07d,a vermillion vortex engulfing cyan triangles,What color is the vortex?,"['cyan', 'magenta', 'orange', 'vermillion']",vermillion
ccd07d,a vermillion vortex engulfing cyan triangles,Is the vortex containing the triangles?,"['no', 'yes']",yes
ccd07d,a vermillion vortex engulfing cyan triangles,Is the vortex blue?,"['no', 'yes']",no
264260,a saffron spiral galaxy with indigo nebulas,What color is the spiral galaxy?,"['indigo', 'magenta', 'saffron', 'white']",saffron
264260,a saffron spiral galaxy with indigo nebulas,What color are the nebulas?,"['gold', 'indigo', 'red', 'silver']",indigo
264260,a saffron spiral galaxy with indigo nebulas,Is the object a planet?,"['no', 'yes']",no
264260,a saffron spiral galaxy with indigo nebulas,Does the image show a spiral galaxy?,"['no', 'yes']",yes
67dc14,a periwinkle prism refracting golden light,What color is the prism?,"['gold', 'magenta', 'periwinkle', 'red']",periwinkle
67dc14,a periwinkle prism refracting golden light,What color is the light being refracted?,"['golden', 'indigo', 'red', 'silver']",golden
67dc14,a periwinkle prism refracting golden light,Is the light being refracted blue?,"['no', 'yes']",no
67dc14,a periwinkle prism refracting golden light,Is a prism shown?,"['no', 'yes']",yes
75dbf6,a bronze bust adorned with lavender laurel leaves,What material is the bust made of?,"['bronze', 'gold', 'silver', 'wood']",bronze
75dbf6,a bronze bust adorned with lavender laurel leaves,What color are the leaves?,"['golden', 'green', 'lavender', 'red']",lavender
75dbf6,a bronze bust adorned with lavender laurel leaves,Is the bust adorned?,"['no', 'yes']",yes
75dbf6,a bronze bust adorned with lavender laurel leaves,Is a sculpture featured?,"['no', 'yes']",yes
818a99,ochre tessellations forming an infinite plane,What color are the tessellations?,"['indigo', 'ochre', 'red', 'silver']",ochre
818a99,ochre tessellations forming an infinite plane,Are the tessellations forming a finite plane?,"['no', 'yes']",no
818a99,ochre tessellations forming an infinite plane,Are the tessellations blue?,"['no', 'yes']",no
818a99,ochre tessellations forming an infinite plane,Are there patterns visible?,"['no', 'yes']",yes
86018a,"A clockwork orange, detailed and intricate.",What fruit is depicted in the image?,"['apple', 'banana', 'orange', 'pear']",orange
86018a,"A clockwork orange, detailed and intricate.",Does the orange have clockwork elements?,"['no', 'yes']",yes
86018a,"A clockwork orange, detailed and intricate.",Is the image described as simple?,"['no', 'yes']",no
86018a,"A clockwork orange, detailed and intricate.",Is a pear shown in the image?,"['no', 'yes']",no
3c44e5,Emerald green crystals growing on a geode of amethyst.,Is amethyst mentioned in the description?,"['no', 'yes']",yes
3c44e5,Emerald green crystals growing on a geode of amethyst.,What color are the crystals?,"['blue', 'emerald green', 'purple', 'red']",emerald green
3c44e5,Emerald green crystals growing on a geode of amethyst.,Are the crystals described as shrinking?,"['no', 'yes']",no
3c44e5,Emerald green crystals growing on a geode of amethyst.,Is the geode made of emerald?,"['no', 'yes']",no
53a84c,Golden filigree forming the shape of a soaring phoenix.,What animal is represented?,"['dragon', 'eagle', 'phoenix', 'turtle']",phoenix
53a84c,Golden filigree forming the shape of a soaring phoenix.,Is the phoenix described as swimming?,"['no', 'yes']",no
53a84c,Golden filigree forming the shape of a soaring phoenix.,What is the filigree made of?,"['bronze', 'gold', 'silver', 'steel']",gold
53a84c,Golden filigree forming the shape of a soaring phoenix.,Is the shape static?,"['no', 'yes']",yes
e8b5e1,A bioluminescent jellyfish floating in deep water.,Where is the jellyfish floating?,"['shallow water', 'deep water', 'outer space', 'desert']",deep water
e8b5e1,A bioluminescent jellyfish floating in deep water.,Does the jellyfish emit light?,"['no', 'yes']",yes
e8b5e1,A bioluminescent jellyfish floating in deep water.,Is the jellyfish floating above water?,"['no', 'yes']",no
e8b5e1,A bioluminescent jellyfish floating in deep water.,Is the jellyfish white?,"['no', 'yes']",no
6d87f0,Iridescent bubbles clustered together like grapes.,What are the bubbles compared to?,"['apples', 'bananas', 'grapes', 'oranges']",grapes
6d87f0,Iridescent bubbles clustered together like grapes.,Are the bubbles static?,"['no', 'yes']",no
6d87f0,Iridescent bubbles clustered together like grapes.,Are the bubbles orange?,"['no', 'yes']",no
6d87f0,Iridescent bubbles clustered together like grapes.,Are the bubbles clustered?,"['no', 'yes']",yes
5e879d,A fractal pattern of overlapping ruby triangles.,What shape is repeated in the pattern?,"['circle', 'square', 'triangle', 'rectangle']",triangle
5e879d,A fractal pattern of overlapping ruby triangles.,Are the triangles made of diamond?,"['no', 'yes']",no
5e879d,A fractal pattern of overlapping ruby triangles.,Are the triangles green?,"['no', 'yes']",no
5e879d,A fractal pattern of overlapping ruby triangles.,Is the pattern organic?,"['no', 'yes']",no
945db4,Cerulean waves crashing against obsidian cliffs.,What color are the waves?,"['cerulean', 'gold', 'red', 'white']",cerulean
945db4,Cerulean waves crashing against obsidian cliffs.,Are the cliffs made of gold?,"['no', 'yes']",no
945db4,Cerulean waves crashing against obsidian cliffs.,Are the cliffs smooth?,"['no', 'yes']",no
945db4,Cerulean waves crashing against obsidian cliffs.,Are the waves small?,"['no', 'yes']",no
a7b03b,A labyrinth of jade corridors filled with mist.,What are the corridors made of?,"['brick', 'gold', 'jade', 'wood']",jade
a7b03b,A labyrinth of jade corridors filled with mist.,Is the labyrinth filled with water?,"['no', 'yes']",no
a7b03b,A labyrinth of jade corridors filled with mist.,Is the labyrinth one straight line?,"['no', 'yes']",no
a7b03b,A labyrinth of jade corridors filled with mist.,Are the corridors straight?,"['no', 'yes']",no
551e6b,Silver birch trees reflected in a sapphire lake.,What color is the lake?,"['emerald', 'gold', 'sapphire', 'white']",sapphire
551e6b,Silver birch trees reflected in a sapphire lake.,Are the trees golden?,"['no', 'yes']",no
551e6b,Silver birch trees reflected in a sapphire lake.,Are the trees mirrored?,"['no', 'yes']",yes
551e6b,Silver birch trees reflected in a sapphire lake.,Is the lake small?,"['no', 'yes']",no
0ef920,A mosaic of amethyst and gold tesserae.,Is the mosaic made of glass?,"['no', 'yes']",no
0ef920,A mosaic of amethyst and gold tesserae.,What two colors are used?,"['red and blue', 'purple and gold', 'red and gold', 'green and red']",purple and gold
0ef920,A mosaic of amethyst and gold tesserae.,Are the tesserae circles?,"['no', 'yes']",no
0ef920,A mosaic of amethyst and gold tesserae.,Are the tesserae silver?,"['no', 'yes']",no
8ec96f,a neon green and pink grid on a black background,What color is the background?,"['black', 'blue', 'green', 'white']",black
8ec96f,a neon green and pink grid on a black background,Are neon colors used in the image?,"['no', 'yes']",yes
8ec96f,a neon green and pink grid on a black background,Is the grid checkered?,"['no', 'yes']",yes
8ec96f,a neon green and pink grid on a black background,Is the grid made of circles?,"['no', 'yes']",no
e93c4b,a rusty orange sphere with a teal swirl,Is the sphere blue?,"['no', 'yes']",no
e93c4b,a rusty orange sphere with a teal swirl,Is a swirl present?,"['no', 'yes']",yes
e93c4b,a rusty orange sphere with a teal swirl,What shape is the main object?,"['cube', 'sphere', 'square', 'triangle']",sphere
e93c4b,a rusty orange sphere with a teal swirl,What color is the swirl?,"['orange', 'pink', 'teal', 'white']",teal
0d36ed,a lavender spiral staircase against a white wall,What color is the staircase?,"['blue', 'green', 'lavender', 'white']",lavender
0d36ed,a lavender spiral staircase against a white wall,Is the staircase straight?,"['no', 'yes']",no
0d36ed,a lavender spiral staircase against a white wall,Is the wall black?,"['no', 'yes']",no
0d36ed,a lavender spiral staircase against a white wall,What is the main structure depicted?,"['ladder', 'ramp', 'slide', 'staircase']",staircase
902072,a bright red cube floating in a dark blue void,What color is the cube?,"['blue', 'green', 'red', 'white']",red
902072,a bright red cube floating in a dark blue void,What shape is floating?,"['circle', 'cube', 'pyramid', 'sphere']",cube
902072,a bright red cube floating in a dark blue void,Is the surrounding space empty?,"['no', 'yes']",yes
902072,a bright red cube floating in a dark blue void,What color is the void?,"['blue', 'green', 'red', 'white']",blue
75de4f,a gold chain draped over a velvet purple cushion,What color is the chain?,"['gold', 'green', 'purple', 'silver']",gold
75de4f,a gold chain draped over a velvet purple cushion,What material is the cushion?,"['cotton', 'leather', 'silk', 'velvet']",velvet
75de4f,a gold chain draped over a velvet purple cushion,Is the cushion green?,"['no', 'yes']",no
75de4f,a gold chain draped over a velvet purple cushion,Is the chain made of plastic?,"['no', 'yes']",no
a9c5e7,a forest of silver birch trees in a dense fog,What kind of trees are in the forest?,"['birch', 'maple', 'oak', 'pine']",birch
a9c5e7,a forest of silver birch trees in a dense fog,Is the fog light?,"['no', 'yes']",no
a9c5e7,a forest of silver birch trees in a dense fog,Is there fog present?,"['no', 'yes']",yes
a9c5e7,a forest of silver birch trees in a dense fog,Are the trees gold?,"['no', 'yes']",no
3dad6d,"concentric circles of aquamarine, coral, and gold",Are the shapes squares?,"['no', 'yes']",no
3dad6d,"concentric circles of aquamarine, coral, and gold",Are the shapes arranged concentrically?,"['no', 'yes']",yes
3dad6d,"concentric circles of aquamarine, coral, and gold",Is green one of the colors?,"['no', 'yes']",no
3dad6d,"concentric circles of aquamarine, coral, and gold",What shape are the main objects?,"['circles', 'cubes', 'rectangles', 'triangles']",circles
e3fa77,a sapphire gem resting on a bed of emerald moss,What is the moss's color?,"['emerald', 'gold', 'ruby', 'sapphire']",emerald
e3fa77,a sapphire gem resting on a bed of emerald moss,Is the gem resting on something?,"['no', 'yes']",yes
e3fa77,a sapphire gem resting on a bed of emerald moss,What type of gem is shown?,"['diamond', 'emerald', 'ruby', 'sapphire']",sapphire
e3fa77,a sapphire gem resting on a bed of emerald moss,Is the gem rectangular?,"['no', 'yes']",no
c02f17,a turquoise river flowing through a valley of crimson rocks,What is flowing through the valley?,"['lava', 'mud', 'river', 'sand']",river
c02f17,a turquoise river flowing through a valley of crimson rocks,What color are the rocks?,"['crimson', 'gold', 'turquoise', 'white']",crimson
c02f17,a turquoise river flowing through a valley of crimson rocks,Is the river red?,"['no', 'yes']",no
c02f17,a turquoise river flowing through a valley of crimson rocks,Is the river flowing?,"['no', 'yes']",yes
345ecb,fuchsia stars scattered on an indigo canvas,What is the background?,"['canvas', 'paper', 'sky', 'wall']",canvas
345ecb,fuchsia stars scattered on an indigo canvas,What shape is scattered?,"['circles', 'squares', 'stars', 'triangles']",stars
345ecb,fuchsia stars scattered on an indigo canvas,Are the stars clustered?,"['no', 'yes']",no
345ecb,fuchsia stars scattered on an indigo canvas,Is the canvas green?,"['no', 'yes']",no
8007d1,a serene turquoise sphere hovering above a field of lavender.,What color is the sphere?,"['green', 'turquoise', 'red', 'yellow']",turquoise
8007d1,a serene turquoise sphere hovering above a field of lavender.,What color is the field?,"['green', 'red', 'lavender', 'blue']",lavender
8007d1,a serene turquoise sphere hovering above a field of lavender.,Is the sphere hovering?,"['no', 'yes']",yes
8007d1,a serene turquoise sphere hovering above a field of lavender.,Is the sphere below the field?,"['no', 'yes']",no
21881e,a rusty robot in a field of daisies.,What is in the field?,"['roses', 'tulips', 'daisies', 'sunflowers']",daisies
21881e,a rusty robot in a field of daisies.,What is the condition of the robot?,"['new', 'shiny', 'rusty', 'clean']",rusty
21881e,a rusty robot in a field of daisies.,Is the robot in a forest?,"['no', 'yes']",no
21881e,a rusty robot in a field of daisies.,Is the robot made of plastic?,"['no', 'yes']",no
83921e,A clockwork orange gear bathed in golden light,What color is the gear?,"['silver', 'orange', 'blue', 'red']",orange
83921e,A clockwork orange gear bathed in golden light,Is the light cold?,"['no', 'yes']",no
83921e,A clockwork orange gear bathed in golden light,Is the gear bathed in green light?,"['no', 'yes']",no
83921e,A clockwork orange gear bathed in golden light,What is the gear made of?,"['plastic', 'wood', 'clockwork', 'rubber']",clockwork
b8d495,a crystal skull filled with swirling nebulae,What is the skull filled with?,"['water', 'sand', 'nebulae', 'diamonds']",nebulae
b8d495,a crystal skull filled with swirling nebulae,What is the skull made of?,"['bone', 'stone', 'crystal', 'metal']",crystal
b8d495,a crystal skull filled with swirling nebulae,Is the skull empty?,"['no', 'yes']",no
b8d495,a crystal skull filled with swirling nebulae,Is the skull made of glass?,"['no', 'yes']",no
8c3754,A velvet curtain the color of the night sky,What material is the curtain made of?,"['cotton', 'silk', 'velvet', 'linen']",velvet
8c3754,A velvet curtain the color of the night sky,What color is the curtain?,"['red', 'blue', 'the color of the night sky', 'green']",the color of the night sky
8c3754,A velvet curtain the color of the night sky,Is the curtain made of wool?,"['no', 'yes']",no
8c3754,A velvet curtain the color of the night sky,Is the curtain orange?,"['no', 'yes']",no
913c32,Emerald ivy climbing up a weathered stone tower.,What color is the ivy?,"['gold', 'emerald', 'red', 'blue']",emerald
913c32,Emerald ivy climbing up a weathered stone tower.,What material is the tower made of?,"['wood', 'glass', 'stone', 'metal']",stone
913c32,Emerald ivy climbing up a weathered stone tower.,Is the tower made of bricks?,"['no', 'yes']",no
913c32,Emerald ivy climbing up a weathered stone tower.,Is the ivy orange?,"['no', 'yes']",no
3665a1,Sapphire stars scattered across a charcoal canvas.,What color are the stars?,"['gold', 'sapphire', 'red', 'blue']",sapphire
3665a1,Sapphire stars scattered across a charcoal canvas.,What is the background made of?,"['wood', 'paper', 'canvas', 'metal']",canvas
3665a1,Sapphire stars scattered across a charcoal canvas.,Are the stars squares?,"['no', 'yes']",no
3665a1,Sapphire stars scattered across a charcoal canvas.,Is the canvas white?,"['no', 'yes']",no
09178c,Crimson roses blooming in a blizzard of ash.,What color are the roses?,"['gold', 'crimson', 'white', 'blue']",crimson
09178c,Crimson roses blooming in a blizzard of ash.,What is falling from the sky?,"['wood', 'snow', 'ash', 'metal']",ash
09178c,Crimson roses blooming in a blizzard of ash.,Are the roses blue?,"['no', 'yes']",no
09178c,Crimson roses blooming in a blizzard of ash.,Is it raining?,"['no', 'yes']",no
41794c,An amber amulet radiating golden light.,What color is the amulet?,"['gold', 'amber', 'red', 'blue']",amber
41794c,An amber amulet radiating golden light.,What is the amulet radiating?,"['darkness', 'light', 'heat', 'cold']",light
41794c,An amber amulet radiating golden light.,Is the amulet square?,"['no', 'yes']",no
41794c,An amber amulet radiating golden light.,Is the amulet blue?,"['no', 'yes']",no
320668,A silver serpent coiled around an obsidian obelisk.,What color is the serpent?,"['gold', 'silver', 'red', 'blue']",silver
320668,A silver serpent coiled around an obsidian obelisk.,What material is the obelisk made of?,"['wood', 'stone', 'obsidian', 'metal']",obsidian
320668,A silver serpent coiled around an obsidian obelisk.,Is the serpent made of gold?,"['no', 'yes']",no
320668,A silver serpent coiled around an obsidian obelisk.,Is the obelisk made of crystal?,"['no', 'yes']",no
2a3b4c,A turquoise sphere bisected by a golden spiral.,What shape is bisected?,"['cube', 'sphere', 'pyramid', 'cone']",sphere
2a3b4c,A turquoise sphere bisected by a golden spiral.,What color is the spiral?,"['silver', 'golden', 'red', 'black']",golden
2a3b4c,A turquoise sphere bisected by a golden spiral.,Is the sphere turquoise?,"['no', 'yes']",yes
2a3b4c,A turquoise sphere bisected by a golden spiral.,Is there a spiral present?,"['no', 'yes']",yes
b5c6d7,Emerald grass under a sky of swirling saffron clouds.,What color are the clouds?,"['saffron', 'blue', 'white', 'gray']",saffron
b5c6d7,Emerald grass under a sky of swirling saffron clouds.,Is grass depicted?,"['no', 'yes']",yes
b5c6d7,Emerald grass under a sky of swirling saffron clouds.,What is above the grass?,"['ocean', 'sky', 'ceiling', 'mountain']",sky
b5c6d7,Emerald grass under a sky of swirling saffron clouds.,Are the clouds swirling?,"['no', 'yes']",yes
1f2e3d,Crimson drapes adorned with bronze tassels.,What color are the drapes?,"['crimson', 'blue', 'white', 'gray']",crimson
1f2e3d,Crimson drapes adorned with bronze tassels.,What adorns the drapes?,"['beads', 'buttons', 'tassels', 'lace']",tassels
1f2e3d,Crimson drapes adorned with bronze tassels.,Are there any drapes?,"['no', 'yes']",yes
1f2e3d,Crimson drapes adorned with bronze tassels.,Are the tassels silver?,"['no', 'yes']",no
9a8b7c,Beige linen pants with horn buttons.,What kind of buttons do the pants have?,"['metal', 'pearl', 'horn', 'plastic']",horn
9a8b7c,Beige linen pants with horn buttons.,What material are the pants made of?,"['cotton', 'linen', 'silk', 'wool']",linen
9a8b7c,Beige linen pants with horn buttons.,Are the pants linen?,"['no', 'yes']",yes
9a8b7c,Beige linen pants with horn buttons.,Are the pants blue?,"['no', 'yes']",no
ef0123,A lavender field under a clear cerulean sky.,What color is the sky?,"['cerulean', 'gray', 'white', 'orange']",cerulean
ef0123,A lavender field under a clear cerulean sky.,What is the main subject of the image?,"['city', 'field', 'forest', 'mountain']",field
ef0123,A lavender field under a clear cerulean sky.,Is the field green?,"['no', 'yes']",no
ef0123,A lavender field under a clear cerulean sky.,Is the sky clear?,"['no', 'yes']",yes
4b5a69,Sienna clay pots arranged in a rustic courtyard.,Where are the pots arranged?,"['bedroom', 'courtyard', 'kitchen', 'living room']",courtyard
4b5a69,Sienna clay pots arranged in a rustic courtyard.,What material are the pots made of?,"['clay', 'glass', 'metal', 'plastic']",clay
4b5a69,Sienna clay pots arranged in a rustic courtyard.,Are the pots in a courtyard?,"['no', 'yes']",yes
4b5a69,Sienna clay pots arranged in a rustic courtyard.,Is the courtyard modern?,"['no', 'yes']",no
cd2ef1,A slate gray suit with mother-of-pearl buttons.,What is the item?,"['dress', 'pants', 'shirt', 'suit']",suit
cd2ef1,A slate gray suit with mother-of-pearl buttons.,What are the buttons made of?,"['metal', 'plastic', 'wood', 'mother-of-pearl']",mother-of-pearl
cd2ef1,A slate gray suit with mother-of-pearl buttons.,Is the suit gray?,"['no', 'yes']",yes
cd2ef1,A slate gray suit with mother-of-pearl buttons.,Is the suit made of leather?,"['no', 'yes']",no
89ab67,Olive velvet cushions scattered on a mahogany bench.,What are scattered on the bench?,"['books', 'cushions', 'leaves', 'toys']",cushions
89ab67,Olive velvet cushions scattered on a mahogany bench.,What is the bench made of?,"['oak', 'pine', 'mahogany', 'steel']",mahogany
89ab67,Olive velvet cushions scattered on a mahogany bench.,Are the cushions velvet?,"['no', 'yes']",yes
89ab67,Olive velvet cushions scattered on a mahogany bench.,Are the cushions blue?,"['no', 'yes']",no
567890,A rust-colored iron gate with baroque flourishes.,What is the gate made of?,"['aluminum', 'iron', 'wood', 'steel']",iron
567890,A rust-colored iron gate with baroque flourishes.,What style are the flourishes?,"['art deco', 'baroque', 'modern', 'gothic']",baroque
567890,A rust-colored iron gate with baroque flourishes.,Is the gate metal?,"['no', 'yes']",yes
567890,A rust-colored iron gate with baroque flourishes.,Is the gate blue?,"['no', 'yes']",no
345678,A saffron silk kimono with embroidered cranes.,What animal is embroidered on the kimono?,"['dragons', 'cranes', 'tigers', 'peacocks']",cranes
345678,A saffron silk kimono with embroidered cranes.,What material is the kimono made of?,"['cotton', 'linen', 'silk', 'wool']",silk
345678,A saffron silk kimono with embroidered cranes.,Is the kimono silk?,"['no', 'yes']",yes
345678,A saffron silk kimono with embroidered cranes.,Is the kimono cotton?,"['no', 'yes']",no
a64fc8,a chrome sphere reflecting a sunset over a cityscape,Is the sphere made of chrome?,"['no', 'yes']",yes
a64fc8,a chrome sphere reflecting a sunset over a cityscape,What is the sphere reflecting?,"['a forest', 'a mountain', 'a sunset over a cityscape', 'an ocean']",a sunset over a cityscape
a64fc8,a chrome sphere reflecting a sunset over a cityscape,Is the sun reflecting off of the sphere?,"['no', 'yes']",yes
a64fc8,a chrome sphere reflecting a sunset over a cityscape,Is the reflection of the sun over a rural landscape?,"['no', 'yes']",no
c390a2,a brass key with intricate carvings on a velvet cushion,Is the key made of brass?,"['no', 'yes']",yes
c390a2,a brass key with intricate carvings on a velvet cushion,What is the key resting on?,"['a book', 'a pillow', 'a table', 'a velvet cushion']",a velvet cushion
c390a2,a brass key with intricate carvings on a velvet cushion,Is the cushion made of silk?,"['no', 'yes']",no
c390a2,a brass key with intricate carvings on a velvet cushion,Does the key have carvings?,"['no', 'yes']",yes
3bc3a8,a cobalt blue glass bottle filled with sand and seashells,What color is the bottle?,"['blue', 'green', 'red', 'yellow']",blue
3bc3a8,a cobalt blue glass bottle filled with sand and seashells,Is the bottle empty?,"['no', 'yes']",no
3bc3a8,a cobalt blue glass bottle filled with sand and seashells,Does the bottle contain sand?,"['no', 'yes']",yes
3bc3a8,a cobalt blue glass bottle filled with sand and seashells,Are there trees inside the bottle?,"['no', 'yes']",no
0a5ec7,a silver locket with a miniature portrait inside,What is inside the locket?,"['a diamond', 'a feather', 'a miniature portrait', 'nothing']",a miniature portrait
0a5ec7,a silver locket with a miniature portrait inside,Is the locket made of gold?,"['no', 'yes']",no
0a5ec7,a silver locket with a miniature portrait inside,Is the locket square?,"['no', 'yes']",no
0a5ec7,a silver locket with a miniature portrait inside,Is the locket made of silver?,"['no', 'yes']",yes
dc6fcc,"a spiral staircase made of wrought iron, leading upwards into darkness",What material is the staircase made of?,"['aluminum', 'plastic', 'wood', 'wrought iron']",wrought iron
dc6fcc,"a spiral staircase made of wrought iron, leading upwards into darkness",Does the staircase lead downwards?,"['no', 'yes']",no
dc6fcc,"a spiral staircase made of wrought iron, leading upwards into darkness",Is the staircase straight?,"['no', 'yes']",no
dc6fcc,"a spiral staircase made of wrought iron, leading upwards into darkness",Where does the staircase lead?,"['into darkness', 'into light', 'nowhere', 'to a garden']",into darkness
b0930c,a tarnished copper teapot with a chipped spout,Is the teapot in perfect condition?,"['no', 'yes']",no
b0930c,a tarnished copper teapot with a chipped spout,What material is the teapot made of?,"['aluminum', 'copper', 'gold', 'plastic']",copper
b0930c,a tarnished copper teapot with a chipped spout,Is the teapot silver?,"['no', 'yes']",no
b0930c,a tarnished copper teapot with a chipped spout,Is the spout broken?,"['no', 'yes']",yes
f8edfe,an emerald pendant hanging from a delicate silver chain,What is hanging from the chain?,"['a coin', 'a feather', 'an emerald pendant', 'nothing']",an emerald pendant
f8edfe,an emerald pendant hanging from a delicate silver chain,Is the chain made of silver?,"['no', 'yes']",yes
f8edfe,an emerald pendant hanging from a delicate silver chain,Is the pendant square?,"['no', 'yes']",no
f8edfe,an emerald pendant hanging from a delicate silver chain,Is the pendant colored emerald?,"['no', 'yes']",yes
f95383,"a geode cut in half, revealing amethyst crystals inside",What kind of crystals are inside the geode?,"['amethyst', 'diamond', 'emerald', 'quartz']",amethyst
f95383,"a geode cut in half, revealing amethyst crystals inside",Is the geode whole?,"['no', 'yes']",no
f95383,"a geode cut in half, revealing amethyst crystals inside",Does the image depict a crystal?,"['no', 'yes']",yes
f95383,"a geode cut in half, revealing amethyst crystals inside",Are there diamonds inside the geode?,"['no', 'yes']",no
95bb31,a vintage map of Paris with coffee stains and torn edges,What city is shown in the map?,"['London', 'New York', 'Paris', 'Rome']",Paris
95bb31,a vintage map of Paris with coffee stains and torn edges,Is the map new?,"['no', 'yes']",no
95bb31,a vintage map of Paris with coffee stains and torn edges,Are the edges clean?,"['no', 'yes']",no
95bb31,a vintage map of Paris with coffee stains and torn edges,Are there stains on the map?,"['no', 'yes']",yes
7c67f2,"an ornate, gilded mirror reflecting a stormy sea",What is the mirror reflecting?,"['a forest', 'a mountain', 'a stormy sea', 'a sunset']",a stormy sea
7c67f2,"an ornate, gilded mirror reflecting a stormy sea",Is the mirror made of silver?,"['no', 'yes']",no
7c67f2,"an ornate, gilded mirror reflecting a stormy sea",Is the mirror in a simple frame?,"['no', 'yes']",no
7c67f2,"an ornate, gilded mirror reflecting a stormy sea",Is the sea calm?,"['no', 'yes']",no
478b8b,"a gradient of emerald green to sapphire blue, bisected by a jagged line of goldenrod",What colors are present in the gradient?,"['red and blue', 'emerald green and sapphire blue', 'yellow and orange', 'black and white']",emerald green and sapphire blue
478b8b,"a gradient of emerald green to sapphire blue, bisected by a jagged line of goldenrod",What kind of line bisects the gradient?,"['curved', 'dotted', 'jagged', 'straight']",jagged
478b8b,"a gradient of emerald green to sapphire blue, bisected by a jagged line of goldenrod",Is there a spiral in the image?,"['no', 'yes']",no
478b8b,"a gradient of emerald green to sapphire blue, bisected by a jagged line of goldenrod",Is the line blue?,"['no', 'yes']",no
05e8b9,"crimson and black overlapping circles forming a venn diagram, against a white backdrop",What colors are the circles?,"['blue and green', 'crimson and black', 'orange and yellow', 'purple and white']",crimson and black
05e8b9,"crimson and black overlapping circles forming a venn diagram, against a white backdrop",What shape do the circles create?,"['square', 'star', 'triangle', 'venn diagram']",venn diagram
05e8b9,"crimson and black overlapping circles forming a venn diagram, against a white backdrop",Is the backdrop black?,"['no', 'yes']",no
05e8b9,"crimson and black overlapping circles forming a venn diagram, against a white backdrop",Are the circles separate?,"['no', 'yes']",yes
