id,description,question,choices,answer
20001e,a simple design of two intersecting black lines,Do the lines intersect?,"['no', 'yes']",yes
2298d1,a red apple on a white background,What fruit is depicted?,"['banana', 'apple', 'orange', 'grape']",apple
b62b0f,a red apple on a white background,What color is the apple?,"['blue', 'green', 'red', 'yellow']",red
9487c4,a red apple on a white background,What color is the background?,"['black', 'blue', 'red', 'white']",white
3dbf4f,a red apple on a white background,Is the apple on a black background?,"['no', 'yes']",no
216a19,a dark night sky with many stars,What is depicted?,"['day sky', 'night sky', 'sunrise', 'sunset']",night sky
b9be7e,a dark night sky with many stars,What color is the sky?,"['blue', 'dark', 'grey', 'white']",dark
2044df,a dark night sky with many stars,Are there many stars in the sky?,"['no', 'yes']",yes
99f9fd,a dark night sky with many stars,Is the sky light?,"['no', 'yes']",no
30dec0,a pair of white sneakers with red laces,What color are the sneakers?,"['black', 'blue', 'white', 'yellow']",white
31af57,a pair of white sneakers with red laces,What color are the laces?,"['blue', 'green', 'red', 'white']",red
9ae510,a pair of white sneakers with red laces,What item of clothing is shown?,"['boots', 'sandals', 'sneakers', 'shoes']",sneakers
b049b1,a pair of white sneakers with red laces,Are the laces white?,"['no', 'yes']",no
dd7787,a abstract pattern of blue and yellow splashes,What is the style of the pattern?,"['abstract', 'geometric', 'floral', 'striped']",abstract
219082,a abstract pattern of blue and yellow splashes,What are the two main colors in the pattern?,"['red and green', 'blue and yellow', 'black and white', 'orange and purple']",blue and yellow
4e90f0,a abstract pattern of blue and yellow splashes,Does the pattern consist of solid shapes?,"['no', 'yes']",no
c0f661,a abstract pattern of blue and yellow splashes,Are there splashes in the pattern?,"['no', 'yes']",yes
a83103,a single green leaf,How many leaves are shown?,"['one', 'two', 'three', 'four']",one
068775,a single green leaf,What color is the leaf?,"['blue', 'green', 'red', 'yellow']",green
bd272b,a single green leaf,Is there more than one leaf?,"['no', 'yes']",no
5cd91d,a single green leaf,Is the leaf red?,"['no', 'yes']",no
251ff8,grey and white striped socks,What are the colors of the socks?,"['red and blue', 'grey and white', 'green and black', 'pink and purple']",grey and white
8e83a9,grey and white striped socks,What is the pattern on the socks?,"['polka dot', 'striped', 'checkered', 'solid']",striped
8a6cbe,grey and white striped socks,What item is described?,"['gloves', 'hat', 'scarf', 'socks']",socks
335cb5,grey and white striped socks,Are the socks solid colored?,"['yes', 'no']",no
10801f,a brown wooden texture,What material is described?,"['metal', 'plastic', 'stone', 'wood']",wood
7cfa45,a brown wooden texture,What color is the texture?,"['black', 'blue', 'brown', 'green']",brown
f23d1c,a brown wooden texture,Is the texture metallic?,"['yes', 'no']",no
e1aa13,a brown wooden texture,Is the description about a texture?,"['yes', 'no']",yes
4fe448,a pile of colorful candies,What objects are in the pile?,"['candies', 'coins', 'rocks', 'toys']",candies
807f55,a pile of colorful candies,How are the candies arranged?,"['scattered', 'lined up', 'in a bowl', 'in a pile']",in a pile
a07abc,a pile of colorful candies,What word describes the color of the candies?,"['colorful', 'monochromatic', 'dull', 'striped']",colorful
756073,a pile of colorful candies,Are the candies all one color?,"['yes', 'no']",no
933726,a blue abstract painting with hints of green,What type of art is described?,"['realist painting', 'sculpture', 'abstract painting', 'drawing']",abstract painting
c0d652,a blue abstract painting with hints of green,What is the main color of the painting?,"['green', 'red', 'blue', 'yellow']",blue
8f53b6,a blue abstract painting with hints of green,Does the painting contain green?,"['no', 'yes']",yes
5f18e9,a blue abstract painting with hints of green,Are there hints of red in the painting?,"['yes', 'no']",no
2422a8,a circular gradient from pink to purple,What shape is the gradient?,"['square', 'circular', 'linear', 'radial']",circular
dee7a8,a circular gradient from pink to purple,What colors are in the gradient?,"['blue to green', 'pink to purple', 'red to orange', 'black to white']",pink to purple
2d0e73,a circular gradient from pink to purple,Is the gradient linear?,"['yes', 'no']",no
f7a480,a circular gradient from pink to purple,Is a gradient described?,"['no', 'yes']",yes
00a80c,a simple black outline of a house,What object is outlined?,"['car', 'tree', 'house', 'boat']",house
b53085,a simple black outline of a house,What color is the outline?,"['white', 'grey', 'black', 'blue']",black
c21fc0,a simple black outline of a house,Is the outline complex?,"['yes', 'no']",no
1f5652,a simple black outline of a house,Is the image a detailed drawing?,"['yes', 'no']",no
4a02ba,a bright orange construction cone,What color is the construction cone?,"['yellow', 'red', 'blue', 'orange']",orange
41adb3,a bright orange construction cone,What object is described?,"['traffic light', 'barrel', 'sign', 'construction cone']",construction cone
f876f6,a bright orange construction cone,Is the cone dull orange?,"['yes', 'no']",no
2957cc,a bright orange construction cone,Is the cone used for decoration?,"['yes', 'no']",no
8bcf11,a crimson nebula in the night sky,What celestial object is described?,"['star', 'planet', 'galaxy', 'nebula']",nebula
a0a5d9,a crimson nebula in the night sky,What color is the nebula?,"['blue', 'green', 'crimson', 'yellow']",crimson
085355,a crimson nebula in the night sky,What time of day is depicted?,"['dawn', 'midday', 'dusk', 'night']",night
229401,a crimson nebula in the night sky,Is the nebula green?,"['yes', 'no']",no
1a7731,teal velvet dress with silver buttons,What item of clothing is described?,"['skirt', 'shirt', 'pants', 'dress']",dress
6c1935,teal velvet dress with silver buttons,What color is the dress?,"['blue', 'teal', 'purple', 'green']",teal
298a5c,teal velvet dress with silver buttons,What kind of buttons does the dress have?,"['gold', 'plastic', 'wooden', 'silver']",silver
f3c6a3,teal velvet dress with silver buttons,Is the dress made of cotton?,"['yes', 'no']",no
7fcfd8,a rocky shore at sunrise,What geographical feature is described?,"['desert', 'forest', 'shore', 'mountain']",shore
e3704c,a rocky shore at sunrise,What is the shore covered with?,"['sand', 'grass', 'rocks', 'water']",rocks
dcef98,a rocky shore at sunrise,What time of day is depicted?,"['midday', 'sunset', 'sunrise', 'night']",sunrise
968235,a rocky shore at sunrise,Is the shore sandy?,"['yes', 'no']",no
dc7204,"navy blue cargo pants with zippered pockets, yellow rain boots, a green field under a clear blue sky",What color are the cargo pants?,"['black', 'khaki', 'navy blue', 'red']",navy blue
42c817,"navy blue cargo pants with zippered pockets, yellow rain boots, a green field under a clear blue sky",What item of clothing is yellow?,"['pants', 'jacket', 'boots', 'shirt']",boots
3b252e,"navy blue cargo pants with zippered pockets, yellow rain boots, a green field under a clear blue sky",What is under the sky?,"['ocean', 'desert', 'field', 'mountain']",field
8fd9df,"navy blue cargo pants with zippered pockets, yellow rain boots, a green field under a clear blue sky",Are there zippered pockets on the pants?,"['no', 'yes']",yes
8215f9,indigo spheres orbiting a silver cube,What shape are the indigo objects?,"['cubes', 'pyramids', 'spheres', 'triangles']",spheres
cd0379,indigo spheres orbiting a silver cube,What color are the orbiting objects?,"['silver', 'indigo', 'blue', 'green']",indigo
3b5c76,indigo spheres orbiting a silver cube,What object is being orbited?,"['a sphere', 'a cone', 'a cube', 'a cylinder']",a cube
1b6bd2,indigo spheres orbiting a silver cube,Is there anything silver in the image?,"['no', 'yes']",yes
1cfb6b,pink and orange stripes forming a wavy pattern,What colors are used in the pattern?,"['blue and green', 'red and white', 'pink and orange', 'black and white']",pink and orange
1fe023,pink and orange stripes forming a wavy pattern,What forms the pattern?,"['circles', 'squares', 'stripes', 'dots']",stripes
222743,pink and orange stripes forming a wavy pattern,Does the pattern have a wavy shape?,"['no', 'yes']",yes
a2137e,pink and orange stripes forming a wavy pattern,Are there any blue stripes?,"['no', 'yes']",no
44497d,a turquoise lake surrounded by pine trees,What body of water is depicted?,"['ocean', 'river', 'lake', 'pond']",lake
f46957,a turquoise lake surrounded by pine trees,What color is the lake?,"['blue', 'green', 'turquoise', 'clear']",turquoise
ef80d3,a turquoise lake surrounded by pine trees,What surrounds the lake?,"['mountains', 'buildings', 'pine trees', 'desert']",pine trees
141ae2,a turquoise lake surrounded by pine trees,Are there palm trees around the lake?,"['no', 'yes']",no
9d7561,khaki utility jacket with a drawstring waist,What type of jacket is shown?,"['denim jacket', 'leather jacket', 'utility jacket', 'rain jacket']",utility jacket
83377f,khaki utility jacket with a drawstring waist,What color is the jacket?,"['black', 'blue', 'khaki', 'green']",khaki
9ca283,khaki utility jacket with a drawstring waist,Does the jacket have a zipper?,"['no', 'yes']",no
e03847,khaki utility jacket with a drawstring waist,Does the jacket have a drawstring waist?,"['no', 'yes']",yes
40d5d2,a coral reef teeming with fish,What is teeming with fish?,"['a river', 'a lake', 'a coral reef', 'a pond']",a coral reef
d523fc,a coral reef teeming with fish,Are there fish in the image?,"['no', 'yes']",yes
b67911,a coral reef teeming with fish,What main feature of an underwater environment is shown?,"['a shipwreck', 'a submarine', 'a coral reef', 'a beach']",a coral reef
5e06c0,a coral reef teeming with fish,Is the coral reef empty?,"['no', 'yes']",no
9bb476,blue triangles and yellow circles,What are the two shapes depicted?,"['squares and circles', 'triangles and squares', 'circles and triangles', 'lines and dots']",circles and triangles
2a13da,blue triangles and yellow circles,What color are the circles?,"['blue', 'green', 'red', 'yellow']",yellow
811914,blue triangles and yellow circles,What color are the triangles?,"['blue', 'yellow', 'green', 'orange']",blue
c65671,blue triangles and yellow circles,Are there any red shapes?,"['no', 'yes']",no
e464c9,a red brick wall covered in ivy,What is the wall made of?,"['wood', 'stone', 'brick', 'metal']",brick
d79f6a,a red brick wall covered in ivy,What color is the wall?,"['blue', 'green', 'red', 'white']",red
317346,a red brick wall covered in ivy,What is covering the wall?,"['paint', 'posters', 'ivy', 'snow']",ivy
cbf4ca,a red brick wall covered in ivy,Is the wall made of wood?,"['no', 'yes']",no
207157,orange corduroy skirt with a brown belt,What item of clothing is depicted?,"['dress', 'pants', 'skirt', 'jacket']",skirt
207157,orange corduroy skirt with a brown belt,What material is the skirt made of?,"['denim', 'corduroy', 'leather', 'cotton']",corduroy
207157,orange corduroy skirt with a brown belt,What color is the belt?,"['black', 'brown', 'orange', 'white']",brown
207157,orange corduroy skirt with a brown belt,Is the skirt orange?,"['no', 'yes']",yes
3269fd,a deep space view of a distant galaxy,What is the subject of the image?,"['a planet', 'a nebula', 'a galaxy', 'an asteroid']",a galaxy
3269fd,a deep space view of a distant galaxy,Where is the view located?,"['underwater', 'in a forest', 'in deep space', 'on a mountain']",in deep space
3269fd,a deep space view of a distant galaxy,Is the galaxy depicted as distant?,"['no', 'yes']",yes
3269fd,a deep space view of a distant galaxy,Is the view of a nearby star?,"['no', 'yes']",no
cad87f,magenta hexagons in a honeycomb pattern,What shape are the primary objects?,"['circles', 'squares', 'triangles', 'hexagons']",hexagons
cad87f,magenta hexagons in a honeycomb pattern,What color are the hexagons?,"['blue', 'green', 'magenta', 'red']",magenta
cad87f,magenta hexagons in a honeycomb pattern,What pattern are the shapes arranged in?,"['grid', 'spiral', 'honeycomb', 'scattered']",honeycomb
cad87f,magenta hexagons in a honeycomb pattern,Are the shapes circles?,"['no', 'yes']",no
c69b5e,a brown leather satchel,What item is depicted?,"['a backpack', 'a purse', 'a wallet', 'a satchel']",a satchel
c69b5e,a brown leather satchel,What material is the satchel made of?,"['cloth', 'leather', 'plastic', 'wool']",leather
c69b5e,a brown leather satchel,What color is the satchel?,"['black', 'blue', 'brown', 'grey']",brown
c69b5e,a brown leather satchel,Is the satchel green?,"['no', 'yes']",no
f710d0,purple mountains under a setting sun,What geographical feature is depicted?,"['desert', 'forest', 'mountains', 'ocean']",mountains
f710d0,purple mountains under a setting sun,What color are the mountains?,"['blue', 'green', 'purple', 'red']",purple
f710d0,purple mountains under a setting sun,What time of day is suggested?,"['dawn', 'midday', 'setting sun', 'midnight']",setting sun
f710d0,purple mountains under a setting sun,Are there clouds above the mountains?,"['no', 'yes']",no
515416,lime green abstract shapes,What color are the shapes?,"['blue', 'lime green', 'orange', 'purple']",lime green
515416,lime green abstract shapes,What style are the shapes?,"['realistic', 'geometric', 'abstract', 'natural']",abstract
515416,lime green abstract shapes,Are the shapes abstract?,"['no', 'yes']",yes
515416,lime green abstract shapes,Are the shapes red?,"['no', 'yes']",no
e48a3e,dark blue denim jacket with patch pockets,What item of clothing is depicted?,"['dress', 'pants', 'shirt', 'jacket']",jacket
e48a3e,dark blue denim jacket with patch pockets,What material is the jacket made of?,"['cotton', 'denim', 'leather', 'wool']",denim
e48a3e,dark blue denim jacket with patch pockets,What color is the jacket?,"['black', 'dark blue', 'grey', 'light blue']",dark blue
e48a3e,dark blue denim jacket with patch pockets,Does the jacket have patch pockets?,"['no', 'yes']",yes
dceb09,a sandy desert at noon,What environment is depicted?,"['beach', 'desert', 'forest', 'tundra']",desert
dceb09,a sandy desert at noon,What is the terrain of the desert like?,"['rocky', 'sandy', 'snowy', 'grassy']",sandy
dceb09,a sandy desert at noon,What time of day is it in the desert?,"['dawn', 'noon', 'dusk', 'midnight']",noon
dceb09,a sandy desert at noon,Is the desert covered in snow?,"['no', 'yes']",no
9936e2,lavender and white checkered pattern,What type of pattern is shown?,"['striped', 'polka dot', 'checkered', 'floral']",checkered
9936e2,lavender and white checkered pattern,What is one color in the pattern?,"['blue', 'green', 'lavender', 'red']",lavender
9936e2,lavender and white checkered pattern,What is the other color in the pattern?,"['black', 'white', 'yellow', 'grey']",white
9936e2,lavender and white checkered pattern,Is the pattern checkered?,"['no', 'yes']",yes
ec4b77,a grey concrete bridge over a river,What structure is depicted?,"['building', 'bridge', 'tower', 'tunnel']",bridge
ec4b77,a grey concrete bridge over a river,What is the bridge made of?,"['wood', 'steel', 'concrete', 'stone']",concrete
ec4b77,a grey concrete bridge over a river,Where is the bridge located?,"['over a road', 'over a river', 'over a railway', 'over a valley']",over a river
ec4b77,a grey concrete bridge over a river,What color is the bridge?,"['black', 'blue', 'grey', 'white']",grey
a17221,olive green wide-leg pants,What item of clothing is described?,"['dress', 'pants', 'shirt', 'skirt']",pants
a17221,olive green wide-leg pants,What color are the pants?,"['blue', 'green', 'red', 'yellow']",green
a17221,olive green wide-leg pants,What style are the legs of the pants?,"['skinny-leg', 'straight-leg', 'tapered-leg', 'wide-leg']",wide-leg
a17221,olive green wide-leg pants,Are the pants olive green?,"['no', 'yes']",yes
911079,a brown wooden desk with a lamp,What furniture item is depicted?,"['bed', 'chair', 'desk', 'table']",desk
911079,a brown wooden desk with a lamp,What color is the desk?,"['black', 'brown', 'white', 'yellow']",brown
911079,a brown wooden desk with a lamp,What material is the desk made of?,"['glass', 'metal', 'plastic', 'wooden']",wooden
911079,a brown wooden desk with a lamp,Is there a lamp present?,"['no', 'yes']",yes
027767,a bright green jungle with colorful birds,What type of environment is shown?,"['desert', 'forest', 'jungle', 'tundra']",jungle
027767,a bright green jungle with colorful birds,What color is the jungle described as?,"['bright green', 'dark blue', 'pale yellow', 'white']",bright green
027767,a bright green jungle with colorful birds,Are there animals in the image?,"['no', 'yes']",yes
027767,a bright green jungle with colorful birds,What kind of animals are mentioned?,"['bears', 'birds', 'fish', 'snakes']",birds
46b5af,cyan squares in a gradient,What shape is depicted?,"['circles', 'rectangles', 'squares', 'triangles']",squares
46b5af,cyan squares in a gradient,What color are the squares?,"['blue', 'cyan', 'green', 'red']",cyan
46b5af,cyan squares in a gradient,How are the squares arranged or presented?,"['in a grid', 'in a line', 'in a gradient', 'stacked']",in a gradient
46b5af,cyan squares in a gradient,Is there a gradient effect?,"['no', 'yes']",yes
6c8cda,a red sports car,What type of vehicle is shown?,"['bus', 'motorcycle', 'truck', 'car']",car
6c8cda,a red sports car,What color is the car?,"['blue', 'green', 'red', 'yellow']",red
6c8cda,a red sports car,What is the style of the car?,"['minivan', 'sedan', 'sports car', 'SUV']",sports car
6c8cda,a red sports car,Is the car red?,"['no', 'yes']",yes
083b93,crimson flowing silk scarf,What item of clothing or accessory is described?,"['belt', 'gloves', 'hat', 'scarf']",scarf
083b93,crimson flowing silk scarf,What color is the scarf?,"['blue', 'crimson', 'green', 'purple']",crimson
083b93,crimson flowing silk scarf,What material is the scarf made of?,"['cotton', 'silk', 'wool', 'linen']",silk
083b93,crimson flowing silk scarf,Is the scarf described as flowing?,"['no', 'yes']",yes
6e5b01,a lush green meadow with wildflowers,What type of landscape is shown?,"['desert', 'forest', 'meadow', 'mountain']",meadow
6e5b01,a lush green meadow with wildflowers,What color is the meadow described as?,"['brown', 'green', 'grey', 'yellow']",green
6e5b01,a lush green meadow with wildflowers,What else is present in the meadow?,"['bushes', 'trees', 'wildflowers', 'rocks']",wildflowers
6e5b01,a lush green meadow with wildflowers,Is the meadow lush?,"['no', 'yes']",yes
f7495a,purple geometric mosaic,What type of art or pattern is depicted?,"['drawing', 'mosaic', 'painting', 'sculpture']",mosaic
f7495a,purple geometric mosaic,What color is the mosaic?,"['blue', 'green', 'purple', 'red']",purple
f7495a,purple geometric mosaic,What style of shapes are used in the mosaic?,"['organic', 'geometric', 'abstract', 'random']",geometric
f7495a,purple geometric mosaic,Is the mosaic purple?,"['no', 'yes']",yes
00ce93,yellow rubber ducks in a line,What objects are depicted?,"['balls', 'boats', 'ducks', 'fish']",ducks
00ce93,yellow rubber ducks in a line,What color are the ducks?,"['blue', 'green', 'red', 'yellow']",yellow
00ce93,yellow rubber ducks in a line,What material are the ducks made of?,"['plastic', 'rubber', 'wood', 'metal']",rubber
00ce93,yellow rubber ducks in a line,How are the ducks arranged?,"['in a circle', 'in a pile', 'in a line', 'scattered']",in a line
0c4f41,a deep blue ocean with crashing waves,What body of water is shown?,"['lake', 'ocean', 'river', 'sea']",ocean
0c4f41,a deep blue ocean with crashing waves,What color is the ocean described as?,"['deep blue', 'light green', 'dark grey', 'white']",deep blue
0c4f41,a deep blue ocean with crashing waves,What feature is present on the ocean surface?,"['calm water', 'crashing waves', 'still water', 'ice floes']",crashing waves
0c4f41,a deep blue ocean with crashing waves,Is the ocean deep blue?,"['no', 'yes']",yes
cfe5f9,a terracotta pot with a plant,What object is described as being terracotta?,"['plant', 'pot', 'root', 'soil']",pot
cfe5f9,a terracotta pot with a plant,Is there a plant in the pot?,"['no', 'yes']",yes
cfe5f9,a terracotta pot with a plant,What color is the pot?,"['blue', 'green', 'red', 'terracotta']",terracotta
cfe5f9,a terracotta pot with a plant,Is the image only of a plant?,"['no', 'yes']",no
e3869c,a beige trench coat with a belt,What item of clothing is described?,"['jacket', 'skirt', 'trench coat', 'trousers']",trench coat
e3869c,a beige trench coat with a belt,Does the trench coat have a belt?,"['no', 'yes']",yes
e3869c,a beige trench coat with a belt,What color is the trench coat?,"['beige', 'black', 'blue', 'brown']",beige
e3869c,a beige trench coat with a belt,Is the trench coat green?,"['no', 'yes']",no
341b0b,a dark green forest path,What color is the forest path?,"['black', 'brown', 'dark green', 'light green']",dark green
341b0b,a dark green forest path,What kind of path is it?,"['beach path', 'forest path', 'mountain path', 'urban path']",forest path
341b0b,a dark green forest path,Is the path bright red?,"['no', 'yes']",no
341b0b,a dark green forest path,Is the path located in a forest?,"['no', 'yes']",yes
25a592,bronze interlocking rings,What color are the rings?,"['blue', 'bronze', 'gold', 'silver']",bronze
25a592,bronze interlocking rings,What geometric shape is described?,"['circles', 'rings', 'squares', 'triangles']",rings
25a592,bronze interlocking rings,Are the rings separated?,"['interlocking', 'overlapping', 'separated', 'stacked']",interlocking
25a592,bronze interlocking rings,Is the description about silver rings?,"['no', 'yes']",no
bb8ff8,grey wool trousers,What item of clothing is described?,"['jacket', 'skirt', 'trousers', 'vest']",trousers
bb8ff8,grey wool trousers,What material are the trousers made of?,"['cotton', 'linen', 'silk', 'wool']",wool
bb8ff8,grey wool trousers,What color are the trousers?,"['black', 'blue', 'grey', 'white']",grey
bb8ff8,grey wool trousers,Are the trousers red cotton?,"['no', 'yes']",no
aa99d8,a bright blue sky with fluffy clouds,What color is the sky?,"['bright blue', 'dark blue', 'grey', 'red']",bright blue
aa99d8,a bright blue sky with fluffy clouds,Are there clouds in the sky?,"['no', 'yes']",yes
aa99d8,a bright blue sky with fluffy clouds,How are the clouds described?,"['dark', 'fluffy', 'stormy', 'thin']",fluffy
aa99d8,a bright blue sky with fluffy clouds,Is the sky green?,"['no', 'yes']",no
fa3c42,a dark brown wooden door,What object is described?,"['chair', 'door', 'table', 'window']",door
fa3c42,a dark brown wooden door,What material is the door made of?,"['glass', 'metal', 'plastic', 'wooden']",wooden
fa3c42,a dark brown wooden door,What color is the door?,"['black', 'dark brown', 'light brown', 'white']",dark brown
fa3c42,a dark brown wooden door,Is the door bright yellow?,"['no', 'yes']",no
f872ea,a cherry red apple,What fruit is described?,"['apple', 'banana', 'cherry', 'orange']",apple
f872ea,a cherry red apple,What color is the apple?,"['bright red', 'cherry red', 'dark red', 'green']",cherry red
f872ea,a cherry red apple,Is the apple blue?,"['no', 'yes']",no
f872ea,a cherry red apple,Does the description mention other fruits?,"['no', 'yes']",no
23828d,burgundy abstract brushstrokes,What color are the brushstrokes?,"['blue', 'burgundy', 'green', 'red']",burgundy
23828d,burgundy abstract brushstrokes,Are the brushstrokes abstract?,"['no', 'yes']",yes
23828d,burgundy abstract brushstrokes,Are the brushstrokes described as dots?,"['no', 'yes']",no
23828d,burgundy abstract brushstrokes,Is the description about geometric shapes?,"['no', 'yes']",no
b7d557,a silver metallic surface,What color is the surface?,"['gold', 'grey', 'silver', 'white']",silver
b7d557,a silver metallic surface,What is the quality of the surface regarding material?,"['glassy', 'metallic', 'plastic', 'wooden']",metallic
b7d557,a silver metallic surface,What object is described?,"['box', 'sphere', 'surface', 'wall']",surface
b7d557,a silver metallic surface,Is the surface made of wood?,"['no', 'yes']",no
63261a,a turquoise bird on a branch,What color is the bird?,"['blue', 'green', 'red', 'turquoise']",turquoise
c437ee,a turquoise bird on a branch,What is the bird sitting on?,"['a nest', 'a branch', 'a wire', 'the ground']",a branch
a38f47,a turquoise bird on a branch,Is the bird red?,"['no', 'yes']",no
70d252,a turquoise bird on a branch,Is there a bird in the image?,"['no', 'yes']",yes
5cccee,a dark blue starry night,What color is the night sky?,"['black', 'dark blue', 'light blue', 'purple']",dark blue
a678b9,a dark blue starry night,What features are visible in the sky?,"['clouds', 'planets', 'stars', 'the sun']",stars
b8f834,a dark blue starry night,Is the night sky dark blue?,"['no', 'yes']",yes
a3c8ef,a dark blue starry night,Is the image depicting daytime?,"['no', 'yes']",no
d546e6,gold rectangles stacked,What shape are the objects?,"['circles', 'rectangles', 'squares', 'triangles']",rectangles
ffbc1f,gold rectangles stacked,What color are the rectangles?,"['gold', 'silver', 'bronze', 'copper']",gold
4d6ddd,gold rectangles stacked,Are the rectangles silver?,"['no', 'yes']",no
3c2878,gold rectangles stacked,How are the rectangles arranged?,"['scattered', 'stacked', 'lined up', 'floating']",stacked
d182aa,an olive green ceramic vase,What object is depicted?,"['a bowl', 'a plate', 'a cup', 'a vase']",a vase
ed5f97,an olive green ceramic vase,What color is the vase?,"['bright green', 'dark green', 'olive green', 'yellow green']",olive green
2d8718,an olive green ceramic vase,What material is the vase made of?,"['ceramic', 'glass', 'plastic', 'metal']",ceramic
d8d735,an olive green ceramic vase,Is the vase red?,"['no', 'yes']",no
118396,an orange tabby cat,What animal is depicted?,"['a dog', 'a cat', 'a rabbit', 'a bird']",a cat
f7afa5,an orange tabby cat,What color is the cat?,"['black', 'white', 'orange', 'gray']",orange
aa48b3,an orange tabby cat,What pattern does the cat have?,"['spotted', 'striped', 'tabby', 'solid']",tabby
0a9cd7,an orange tabby cat,Is the cat black?,"['no', 'yes']",no
48d3df,lime green abstract shapes,What color are the shapes?,"['blue', 'green', 'lime green', 'yellow']",lime green
192302,lime green abstract shapes,What kind of shapes are depicted?,"['geometric', 'organic', 'abstract', 'realistic']",abstract
b6b315,lime green abstract shapes,Are the shapes realistic?,"['no', 'yes']",no
8a6f5a,lime green abstract shapes,Is there anything green in the image?,"['no', 'yes']",yes
a1ebea,a pink and red striped umbrella,What object is depicted?,"['a hat', 'a coat', 'an umbrella', 'a bag']",an umbrella
7376d4,a pink and red striped umbrella,What colors are on the umbrella?,"['blue and white', 'green and yellow', 'pink and red', 'black and gray']",pink and red
6dcc00,a pink and red striped umbrella,What pattern does the umbrella have?,"['polka dot', 'striped', 'floral', 'solid']",striped
934118,a pink and red striped umbrella,Is the umbrella solid blue?,"['no', 'yes']",no
947666,a sunset over rolling hills,What time of day is depicted?,"['sunrise', 'midday', 'sunset', 'midnight']",sunset
f19c5d,a sunset over rolling hills,What natural features are shown?,"['mountains', 'lakes', 'deserts', 'hills']",hills
421bb9,a sunset over rolling hills,Are the hills flat?,"['no', 'yes']",no
ef1687,a sunset over rolling hills,Is a sunset depicted?,"['no', 'yes']",yes
793448,blue suede shoes with white laces,What item is shown?,"['gloves', 'socks', 'shoes', 'pants']",shoes
125641,blue suede shoes with white laces,What color are the shoes?,"['black', 'brown', 'blue', 'green']",blue
e6e7c9,blue suede shoes with white laces,What material are the shoes made of?,"['leather', 'canvas', 'suede', 'rubber']",suede
bba04f,blue suede shoes with white laces,What color are the laces?,"['black', 'blue', 'red', 'white']",white
a3bf4d,a field of sunflowers under a clear sky,What plants are in the field?,"['roses', 'tulips', 'sunflowers', 'daisies']",sunflowers
299d92,a field of sunflowers under a clear sky,What is above the field?,"['a cloudy sky', 'a clear sky', 'trees', 'buildings']",a clear sky
1860e4,a field of sunflowers under a clear sky,Is the sky cloudy?,"['no', 'yes']",no
da47ad,a field of sunflowers under a clear sky,Is a field of sunflowers depicted?,"['no', 'yes']",yes
d63eb9,emerald velvet curtains with gold trim,What item is described?,"['blanket', 'carpet', 'curtains', 'rug']",curtains
2f2ae6,emerald velvet curtains with gold trim,What material are the curtains made of?,"['cotton', 'leather', 'silk', 'velvet']",velvet
7cfac6,emerald velvet curtains with gold trim,What color is the trim?,"['gold', 'green', 'silver', 'white']",gold
11810e,emerald velvet curtains with gold trim,Are the curtains made of denim?,"['no', 'yes']",no
a2f013,a snowy mountain range at dawn,What geographical feature is shown?,"['desert', 'forest', 'mountain range', 'ocean']",mountain range
ce1b96,a snowy mountain range at dawn,What time of day is depicted?,"['dawn', 'dusk', 'noon', 'night']",dawn
a1e326,a snowy mountain range at dawn,What covers the mountain range?,"['forest', 'sand', 'snow', 'water']",snow
6fbfa8,a snowy mountain range at dawn,Is there a beach in the image?,"['no', 'yes']",no
cf279a,crimson circles on a beige background,What shape are the objects?,"['circles', 'squares', 'triangles', 'ovals']",circles
6245d8,crimson circles on a beige background,What color are the circles?,"['beige', 'blue', 'crimson', 'green']",crimson
40116c,crimson circles on a beige background,What color is the background?,"['beige', 'crimson', 'gold', 'white']",beige
1ef284,crimson circles on a beige background,Are the shapes squares?,"['no', 'yes']",no
8a4505,a black leather jacket with silver zippers,What item of clothing is described?,"['jacket', 'pants', 'shirt', 'skirt']",jacket
726c80,a black leather jacket with silver zippers,What material is the jacket made of?,"['cotton', 'denim', 'leather', 'wool']",leather
d183ff,a black leather jacket with silver zippers,What color are the zippers?,"['black', 'gold', 'silver', 'white']",silver
e65f5f,a black leather jacket with silver zippers,Is the jacket red?,"['no', 'yes']",no
3bb3bd,a tropical beach at sunset,What type of location is depicted?,"['beach', 'city', 'forest', 'mountain']",beach
6339fb,a tropical beach at sunset,What time of day is shown?,"['dawn', 'noon', 'sunrise', 'sunset']",sunset
e1d527,a tropical beach at sunset,How is the beach described?,"['arctic', 'desert', 'tropical', 'urban']",tropical
57ea26,a tropical beach at sunset,Is the image of a snowy mountain?,"['no', 'yes']",no
1d644b,teal triangles forming a geometric pattern,What shape is featured?,"['circles', 'squares', 'trapezoids', 'triangles']",triangles
9c08e1,teal triangles forming a geometric pattern,What color are the triangles?,"['blue', 'green', 'red', 'teal']",teal
0f5f63,teal triangles forming a geometric pattern,What are the triangles forming?,"['a random arrangement', 'a line', 'a geometric pattern', 'a spiral']",a geometric pattern
d8a869,teal triangles forming a geometric pattern,Are the shapes circles?,"['no', 'yes']",no
46af88,a starry night over a forest,What is visible in the sky?,"['clouds', 'moon', 'stars', 'sun']",stars
64c8a1,a starry night over a forest,What type of landscape is underneath the sky?,"['desert', 'forest', 'mountains', 'ocean']",forest
