id,description,question,choices,answer
b679e3,khaki triangles and azure crescents,Are there any crescent shapes present?,"['no', 'yes']",yes
b679e3,khaki triangles and azure crescents,What color are some of the shapes?,"['black', 'khaki', 'orange', 'white']",khaki
b679e3,khaki triangles and azure crescents,What shape are some of the khaki forms?,"['circles', 'pentagons', 'squares', 'triangles']",triangles
f16e62,a maroon dodecahedron interwoven with teal threads,Are the threads colored pink?,"['no', 'yes']",no
f16e62,a maroon dodecahedron interwoven with teal threads,Is there a triangle interwoven with teal threads?,"['no', 'yes']",no
f16e62,a maroon dodecahedron interwoven with teal threads,Is there anything maroon in the image?,"['no', 'yes']",yes
f16e62,a maroon dodecahedron interwoven with teal threads,Are there any teal elements in the image?,"['no', 'yes']",yes
107208,a red circle on a blue square background,What shape is on the background?,"['circle', 'square', 'triangle']",circle
107208,a red circle on a blue square background,What color is the background?,"['red', 'blue', 'green']",blue
107208,a red circle on a blue square background,Is there a red square?,"['no', 'yes']",no
107208,a red circle on a blue square background,What are the two main colors?,"['red and blue', 'green and yellow', 'black and white']",red and blue
875726,green hills under a yellow sun,What color are the hills?,"['blue', 'green', 'brown']",green
875726,green hills under a yellow sun,What celestial body is depicted?,"['moon', 'star', 'sun']",sun
875726,green hills under a yellow sun,Is the sun blue?,"['no', 'yes']",no
875726,green hills under a yellow sun,What is the setting?,"['city', 'desert', 'hills']",hills
25cc13,a stack of purple cubes,What shape are the objects?,"['spheres', 'cubes', 'cylinders']",cubes
25cc13,a stack of purple cubes,What color are the cubes?,"['red', 'blue', 'purple']",purple
25cc13,a stack of purple cubes,Are the cubes stacked?,"['no', 'yes']",yes
25cc13,a stack of purple cubes,Is there a single cube or multiple cubes?,"['single', 'multiple']",multiple
29155a,a pink flower with green leaves,What color are the leaves?,"['red', 'green', 'brown']",green
29155a,a pink flower with green leaves,What is depicted?,"['tree', 'flower', 'bush']",flower
29155a,a pink flower with green leaves,Is the flower blue?,"['no', 'yes']",no
29155a,a pink flower with green leaves,Are the leaves green?,"['no', 'yes']",yes
7626bb,brown wooden table with white chairs,What material is the table made of?,"['metal', 'plastic', 'wood']",wood
7626bb,brown wooden table with white chairs,What color are the chairs?,"['black', 'white', 'grey']",white
7626bb,brown wooden table with white chairs,Is the table white?,"['no', 'yes']",no
7626bb,brown wooden table with white chairs,What furniture items are shown?,"['beds', 'chairs', 'sofas']",chairs
2073f2,silver car on a grey road,What color is the car?,"['red', 'blue', 'silver']",silver
2073f2,silver car on a grey road,What is the car on?,"['grass', 'water', 'road']",road
2073f2,silver car on a grey road,Is the road green?,"['no', 'yes']",no
2073f2,silver car on a grey road,What is the main mode of transport shown?,"['bicycle', 'bus', 'car']",car
2d3777,orange cat sitting on a blue mat,What color is the cat?,"['black', 'orange', 'white']",orange
2d3777,orange cat sitting on a blue mat,What color is the mat?,"['red', 'blue', 'green']",blue
2d3777,orange cat sitting on a blue mat,Is the cat sitting on the mat?,"['no', 'yes']",yes
2d3777,orange cat sitting on a blue mat,What animal is depicted?,"['dog', 'cat', 'bird']",cat
5ccb38,a black and white checkered floor,What colors are in the pattern?,"['red and blue', 'black and white', 'green and yellow']",black and white
5ccb38,a black and white checkered floor,What is depicted?,"['wall', 'ceiling', 'floor']",floor
5ccb38,a black and white checkered floor,Is the floor striped?,"['no', 'yes']",no
5ccb38,a black and white checkered floor,Is the pattern checkered?,"['no', 'yes']",yes
902738,yellow stars on a black sky,What color are the stars?,"['red', 'yellow', 'white']",yellow
902738,yellow stars on a black sky,What color is the sky?,"['blue', 'grey', 'black']",black
902738,yellow stars on a black sky,Are there circles in the image?,"['no', 'yes']",no
902738,yellow stars on a black sky,What shapes are in the sky?,"['circles', 'squares', 'stars']",stars
001dfc,a white cloud in a blue sky,What color is the cloud?,"['grey', 'white', 'black']",white
001dfc,a white cloud in a blue sky,What color is the sky?,"['red', 'green', 'blue']",blue
001dfc,a white cloud in a blue sky,Is there a sun in the image?,"['no', 'yes']",no
001dfc,a white cloud in a blue sky,Is there a cloud in the sky?,"['no', 'yes']",yes
7a33f2,a golden retriever wearing a blue collar,What breed of dog is depicted?,"['labrador', 'poodle', 'golden retriever', 'bulldog']",golden retriever
7a33f2,a golden retriever wearing a blue collar,What item is the dog wearing?,"['hat', 'collar', 'sweater', 'leash']",collar
7a33f2,a golden retriever wearing a blue collar,Is the collar red?,"['no', 'yes']",no
7a33f2,a golden retriever wearing a blue collar,What color is the collar?,"['green', 'blue', 'black', 'yellow']",blue
7584f4,a red apple on a wooden table,What fruit is shown in the image?,"['banana', 'orange', 'apple', 'grape']",apple
7584f4,a red apple on a wooden table,What color is the apple?,"['green', 'yellow', 'red', 'blue']",red
7584f4,a red apple on a wooden table,What is the apple sitting on?,"['floor', 'chair', 'table', 'shelf']",table
7584f4,a red apple on a wooden table,Is the table made of metal?,"['no', 'yes']",no
537c00,a yellow sun in a clear blue sky,What celestial body is depicted?,"['moon', 'star', 'sun', 'planet']",sun
537c00,a yellow sun in a clear blue sky,What color is the sun?,"['white', 'orange', 'yellow', 'red']",yellow
537c00,a yellow sun in a clear blue sky,What color is the sky?,"['gray', 'blue', 'purple', 'black']",blue
537c00,a yellow sun in a clear blue sky,Is the sky cloudy?,"['no', 'yes']",no
b29dd1,a green tree with brown roots,What is depicted in the image?,"['flower', 'bush', 'tree', 'grass']",tree
b29dd1,a green tree with brown roots,What color are the roots?,"['green', 'black', 'brown', 'white']",brown
b29dd1,a green tree with brown roots,What color are the leaves?,"['red', 'yellow', 'orange', 'green']",green
b29dd1,a green tree with brown roots,Are the roots above ground?,"['no', 'yes']",no
619e51,a white cat with black spots,What animal is in the image?,"['dog', 'cat', 'bird', 'fish']",cat
619e51,a white cat with black spots,What are the colors of the cat's fur?,"['brown and white', 'black and white', 'orange and white', 'gray and white']",black and white
619e51,a white cat with black spots,Does the cat have stripes?,"['no', 'yes']",no
619e51,a white cat with black spots,Are the spots on the cat black?,"['no', 'yes']",yes
254828,a blue car on a gray road,What is the color of the car?,"['red', 'blue', 'green', 'black']",blue
254828,a blue car on a gray road,What is the car on?,"['grass', 'dirt', 'road', 'sidewalk']",road
254828,a blue car on a gray road,What color is the road?,"['black', 'white', 'gray', 'brown']",gray
254828,a blue car on a gray road,Is the car yellow?,"['no', 'yes']",no
c92a81,a brown wooden chair,What is depicted in the image?,"['table', 'chair', 'desk', 'bed']",chair
c92a81,a brown wooden chair,What color is the chair?,"['black', 'white', 'brown', 'red']",brown
c92a81,a brown wooden chair,What material is the chair made of?,"['metal', 'plastic', 'wood', 'fabric']",wood
c92a81,a brown wooden chair,Is the chair green?,"['no', 'yes']",no
c4fd23,a pink flower with green stem,What is depicted in the image?,"['tree', 'bush', 'flower', 'grass']",flower
c4fd23,a pink flower with green stem,What color is the flower?,"['red', 'yellow', 'pink', 'purple']",pink
c4fd23,a pink flower with green stem,What color is the stem?,"['brown', 'green', 'white', 'black']",green
c4fd23,a pink flower with green stem,Does the flower have a blue stem?,"['no', 'yes']",no
c94126,a stack of three blue books,What is in the image?,"['papers', 'magazines', 'books', 'folders']",books
c94126,a stack of three blue books,How many books are in the stack?,"['two', 'three', 'four', 'five']",three
c94126,a stack of three blue books,What color are the books?,"['red', 'green', 'blue', 'yellow']",blue
c94126,a stack of three blue books,Are the books red?,"['no', 'yes']",no
d363d0,a stack of three blue books,What is in the image?,"['papers', 'magazines', 'books', 'folders']",books
d363d0,a stack of three blue books,How many books are in the stack?,"['two', 'three', 'four', 'five']",three
d363d0,a stack of three blue books,What color are the books?,"['red', 'green', 'blue', 'yellow']",blue
d363d0,a stack of three blue books,Are the books red?,"['no', 'yes']",no
a3de4c,A field of sunflowers under a blue sky.,What kind of flowers are in the field?,"['roses', 'sunflowers', 'tulips', 'daisies']",sunflowers
a3de4c,A field of sunflowers under a blue sky.,What color is the sky?,"['blue', 'gray', 'orange', 'purple']",blue
a3de4c,A field of sunflowers under a blue sky.,Is there a field depicted?,"['no', 'yes']",yes
a3de4c,A field of sunflowers under a blue sky.,Are there mountains in the image?,"['no', 'yes']",no
3af7ac,A red sports car parked on a black road.,What is the color of the sports car?,"['blue', 'green', 'red', 'yellow']",red
3af7ac,A red sports car parked on a black road.,What type of vehicle is shown?,"['bus', 'motorcycle', 'sports car', 'truck']",sports car
3af7ac,A red sports car parked on a black road.,What color is the road?,"['black', 'brown', 'gray', 'white']",black
3af7ac,A red sports car parked on a black road.,Is the car blue?,"['no', 'yes']",no
6f9e5f,Three blue circles arranged in a triangle shape.,How many circles are there?,"['one', 'two', 'three', 'four']",three
6f9e5f,Three blue circles arranged in a triangle shape.,What shape are the objects?,"['circles', 'squares', 'triangles', 'stars']",circles
6f9e5f,Three blue circles arranged in a triangle shape.,What color are the circles?,"['green', 'red', 'blue', 'yellow']",blue
6f9e5f,Three blue circles arranged in a triangle shape.,What shape is formed by the arrangement of the circles?,"['circle', 'square', 'triangle', 'line']",triangle
260205,A stack of four green books.,How many books are stacked?,"['two', 'three', 'four', 'five']",four
260205,A stack of four green books.,What is the primary color of the books?,"['blue', 'green', 'red', 'yellow']",green
260205,A stack of four green books.,Are the books stacked?,"['no', 'yes']",yes
260205,A stack of four green books.,Are the books orange?,"['no', 'yes']",no
86f415,A single orange cube.,How many objects are depicted?,"['one', 'two', 'three', 'four']",one
86f415,A single orange cube.,What shape is the object?,"['circle', 'cube', 'sphere', 'pyramid']",cube
86f415,A single orange cube.,What color is the cube?,"['blue', 'green', 'orange', 'purple']",orange
86f415,A single orange cube.,Is there more than one object?,"['no', 'yes']",no
5ad5ea,A checkerboard pattern with white and red squares.,What colors are in the pattern?,"['blue and green', 'black and white', 'white and red', 'yellow and black']",white and red
5ad5ea,A checkerboard pattern with white and red squares.,What kind of pattern is it?,"['striped', 'polka dot', 'checkerboard', 'floral']",checkerboard
5ad5ea,A checkerboard pattern with white and red squares.,Is there any green in the pattern?,"['no', 'yes']",no
5ad5ea,A checkerboard pattern with white and red squares.,Are the shapes squares?,"['no', 'yes']",yes
edc137,A smiling yellow sun.,What is depicted?,"['a cloud', 'a star', 'the moon', 'the sun']",the sun
edc137,A smiling yellow sun.,What color is the sun?,"['blue', 'green', 'red', 'yellow']",yellow
edc137,A smiling yellow sun.,Is the sun smiling?,"['no', 'yes']",yes
edc137,A smiling yellow sun.,Is the sun purple?,"['no', 'yes']",no
ccd6b1,A dark cave entrance.,What is depicted?,"['a forest', 'a river', 'a cave entrance', 'a mountain peak']",a cave entrance
ccd6b1,A dark cave entrance.,Is the cave entrance light or dark?,"['dark', 'light']",dark
ccd6b1,A dark cave entrance.,Is it an ocean entrance?,"['no', 'yes']",no
ccd6b1,A dark cave entrance.,Is the entrance bright?,"['no', 'yes']",no
ba1024,A turquoise bird on a brown branch.,What color is the bird?,"['blue', 'green', 'red', 'turquoise']",turquoise
ba1024,A turquoise bird on a brown branch.,What is the bird sitting on?,"['a branch', 'a nest', 'a rock', 'the ground']",a branch
ba1024,A turquoise bird on a brown branch.,Is the branch brown?,"['no', 'yes']",yes
ba1024,A turquoise bird on a brown branch.,Is the bird red?,"['no', 'yes']",no
2eacac,Abstract shapes in shades of gray.,What kind of shapes are depicted?,"['abstract', 'geometric', 'organic', 'simple']",abstract
2eacac,Abstract shapes in shades of gray.,What colors are used?,"['blue', 'green', 'gray', 'red']",gray
2eacac,Abstract shapes in shades of gray.,Are the shapes all the same?,"['no', 'yes']",no
2eacac,Abstract shapes in shades of gray.,Are the shapes colorful?,"['no', 'yes']",no
b9b968,a bright red sphere floating in a blue void,What color is the sphere?,"['blue', 'green', 'red', 'yellow']",red
b9b968,a bright red sphere floating in a blue void,What shape is the bright red object?,"['cube', 'cylinder', 'sphere', 'torus']",sphere
b9b968,a bright red sphere floating in a blue void,Is the sphere floating?,"['no', 'yes']",yes
b9b968,a bright red sphere floating in a blue void,What color is the void?,"['black', 'blue', 'green', 'red']",blue
6210fd,a dark green cube on a checkered plane,What shape is the dark green object?,"['cone', 'cube', 'pyramid', 'sphere']",cube
6210fd,a dark green cube on a checkered plane,What color is the cube?,"['blue', 'green', 'red', 'yellow']",green
6210fd,a dark green cube on a checkered plane,Is the object on a plane?,"['no', 'yes']",yes
6210fd,a dark green cube on a checkered plane,Is the plane checkered?,"['no', 'yes']",yes
ee3b77,a golden torus linked with a silver ring,What object is the golden torus linked with?,"['a chain', 'a rope', 'a silver ring', 'another torus']",a silver ring
ee3b77,a golden torus linked with a silver ring,What color is the ring?,"['bronze', 'gold', 'silver', 'white']",silver
ee3b77,a golden torus linked with a silver ring,What shape is the golden object?,"['cube', 'sphere', 'torus', 'triangle']",torus
ee3b77,a golden torus linked with a silver ring,Are the two objects linked?,"['no', 'yes']",yes
0dc054,a swirling pattern of pink and purple hexagons,What shapes are in the pattern?,"['circles', 'hexagons', 'squares', 'triangles']",hexagons
0dc054,a swirling pattern of pink and purple hexagons,What colors are in the pattern?,"['blue and green', 'orange and yellow', 'pink and purple', 'red and black']",pink and purple
0dc054,a swirling pattern of pink and purple hexagons,Is the pattern swirling?,"['no', 'yes']",yes
0dc054,a swirling pattern of pink and purple hexagons,Are there any stars in the pattern?,"['no', 'yes']",no
aec350,a stack of brown cylinders,What shape are the objects?,"['cubes', 'cylinders', 'spheres', 'toruses']",cylinders
aec350,a stack of brown cylinders,What color are the cylinders?,"['blue', 'brown', 'green', 'grey']",brown
aec350,a stack of brown cylinders,Are the cylinders stacked?,"['no', 'yes']",yes
aec350,a stack of brown cylinders,Are the cylinders red?,"['no', 'yes']",no
04d881,a chrome pyramid under a yellow sun,What object is under the yellow sun?,"['a cube', 'a pyramid', 'a sphere', 'a torus']",a pyramid
04d881,a chrome pyramid under a yellow sun,What color is the sun?,"['blue', 'green', 'red', 'yellow']",yellow
04d881,a chrome pyramid under a yellow sun,Is the pyramid chrome?,"['no', 'yes']",yes
04d881,a chrome pyramid under a yellow sun,Is the pyramid above the sun?,"['no', 'yes']",no
5b21ee,intertwined orange and black spirals,What colors are the spirals?,"['blue and green', 'orange and black', 'red and white', 'yellow and purple']",orange and black
5b21ee,intertwined orange and black spirals,Are the spirals intertwined?,"['no', 'yes']",yes
5b21ee,intertwined orange and black spirals,What shapes are depicted?,"['circles', 'squares', 'spirals', 'triangles']",spirals
5b21ee,intertwined orange and black spirals,Are there any straight lines in the image?,"['no', 'yes']",no
91d0a1,a field of scattered white triangles,What shapes are scattered in the field?,"['circles', 'squares', 'stars', 'triangles']",triangles
91d0a1,a field of scattered white triangles,What color are the triangles?,"['black', 'blue', 'white', 'yellow']",white
91d0a1,a field of scattered white triangles,Are the triangles scattered?,"['no', 'yes']",yes
91d0a1,a field of scattered white triangles,Is the field green?,"['no', 'yes']",no
f7c8e8,a translucent blue prism,What shape is the object?,"['cube', 'cylinder', 'prism', 'sphere']",prism
f7c8e8,a translucent blue prism,What color is the prism?,"['blue', 'green', 'red', 'yellow']",blue
f7c8e8,a translucent blue prism,Is the prism opaque?,"['no', 'yes']",no
f7c8e8,a translucent blue prism,Is the prism translucent?,"['no', 'yes']",yes
e4fcf2,a grayscale image of stacked spheres and cubes,What kind of image is it?,"['color', 'grayscale', 'sepia', 'black and red']",grayscale
e4fcf2,a grayscale image of stacked spheres and cubes,Are there any spheres in the image?,"['no', 'yes']",yes
e4fcf2,a grayscale image of stacked spheres and cubes,What shapes are stacked?,"['circles and squares', 'cylinders and cones', 'spheres and cubes', 'triangles and stars']",spheres and cubes
e4fcf2,a grayscale image of stacked spheres and cubes,Is the image in color?,"['no', 'yes']",no
d0b956,a blue sphere on a green plane,What shape is blue?,"['cube', 'cylinder', 'sphere', 'pyramid']",sphere
d0b956,a blue sphere on a green plane,What color is the plane?,"['blue', 'red', 'green', 'yellow']",green
d0b956,a blue sphere on a green plane,Is there a sphere in the image?,"['no', 'yes']",yes
d0b956,a blue sphere on a green plane,Is there a red object in the image?,"['no', 'yes']",no
a9f3fd,red and yellow concentric circles,What shapes are depicted?,"['squares', 'circles', 'triangles', 'rectangles']",circles
a9f3fd,red and yellow concentric circles,What colors are used?,"['blue and green', 'red and yellow', 'purple and orange', 'black and white']",red and yellow
a9f3fd,red and yellow concentric circles,Are the circles concentric?,"['no', 'yes']",yes
a9f3fd,red and yellow concentric circles,Is there a single black circle?,"['no', 'yes']",no
6e9dce,a silver cube floating in a black void,What shape is shown?,"['sphere', 'cube', 'cylinder', 'pyramid']",cube
6e9dce,a silver cube floating in a black void,What color is the cube?,"['gold', 'silver', 'bronze', 'copper']",silver
6e9dce,a silver cube floating in a black void,Is the cube floating?,"['no', 'yes']",yes
6e9dce,a silver cube floating in a black void,What surrounds the cube?,"['water', 'air', 'void', 'ground']",void
2eebd4,three overlapping purple triangles,How many triangles are there?,"['one', 'two', 'three', 'four']",three
2eebd4,three overlapping purple triangles,What color are the triangles?,"['blue', 'red', 'purple', 'green']",purple
2eebd4,three overlapping purple triangles,Are the triangles overlapping?,"['no', 'yes']",yes
2eebd4,three overlapping purple triangles,Are there any squares?,"['no', 'yes']",no
6c8751,a grid of orange squares,What shape forms the grid?,"['circles', 'triangles', 'squares', 'rectangles']",squares
6c8751,a grid of orange squares,What color are the squares?,"['blue', 'green', 'orange', 'purple']",orange
6c8751,a grid of orange squares,Is the image a grid?,"['no', 'yes']",yes
6c8751,a grid of orange squares,Are the shapes triangles?,"['no', 'yes']",no
c75130,a spiral of green dots on a white background,What shape are the green elements?,"['squares', 'circles', 'dots', 'lines']",dots
c75130,a spiral of green dots on a white background,What color are the dots?,"['blue', 'green', 'red', 'yellow']",green
c75130,a spiral of green dots on a white background,What shape do the dots form?,"['a line', 'a circle', 'a square', 'a spiral']",a spiral
c75130,a spiral of green dots on a white background,Is the background black?,"['no', 'yes']",no
56f1fa,yellow zig-zag lines,What color are the lines?,"['blue', 'red', 'yellow', 'green']",yellow
56f1fa,yellow zig-zag lines,What pattern do the lines make?,"['straight', 'curved', 'zig-zag', 'dotted']",zig-zag
56f1fa,yellow zig-zag lines,Are the lines straight?,"['no', 'yes']",no
56f1fa,yellow zig-zag lines,Are the lines blue?,"['no', 'yes']",no
d4816e,abstract pattern of black and white stripes,What colors are used?,"['red and blue', 'black and white', 'green and yellow', 'purple and orange']",black and white
d4816e,abstract pattern of black and white stripes,What is the pattern made of?,"['dots', 'squares', 'stripes', 'circles']",stripes
d4816e,abstract pattern of black and white stripes,Is the pattern abstract?,"['no', 'yes']",yes
d4816e,abstract pattern of black and white stripes,Are there any red stripes?,"['no', 'yes']",no
41e26a,a pink oval,What shape is depicted?,"['circle', 'square', 'triangle', 'oval']",oval
41e26a,a pink oval,What color is the shape?,"['red', 'blue', 'pink', 'green']",pink
41e26a,a pink oval,Is the shape a square?,"['no', 'yes']",no
41e26a,a pink oval,Is the shape pink?,"['no', 'yes']",yes
705fdb,overlapping brown rectangles,What shape is primarily shown?,"['circles', 'triangles', 'rectangles', 'ovals']",rectangles
705fdb,overlapping brown rectangles,What color are the rectangles?,"['black', 'white', 'brown', 'gray']",brown
705fdb,overlapping brown rectangles,Are the rectangles overlapping?,"['no', 'yes']",yes
705fdb,overlapping brown rectangles,Are the rectangles red?,"['no', 'yes']",no
795b2d,a golden sun setting over blue waves,What color is the sun?,"['blue', 'golden', 'green', 'silver']",golden
795b2d,a golden sun setting over blue waves,What body of water is depicted?,"['lake', 'ocean', 'river', 'pond']",ocean
795b2d,a golden sun setting over blue waves,Are the waves green?,"['no', 'yes']",no
795b2d,a golden sun setting over blue waves,Is the sun rising or setting?,"['neither', 'rising', 'setting']",setting
63e987,three red circles arranged in a triangle,How many circles are there?,"['one', 'three', 'two', 'four']",three
63e987,three red circles arranged in a triangle,What shape are the objects?,"['circles', 'squares', 'triangles']",circles
63e987,three red circles arranged in a triangle,What color are the circles?,"['blue', 'green', 'red', 'yellow']",red
63e987,three red circles arranged in a triangle,How are the circles arranged?,"['in a line', 'in a square', 'in a triangle']",in a triangle
50126d,a single green square,How many shapes are shown?,"['one', 'two', 'three', 'four']",one
50126d,a single green square,What shape is depicted?,"['circle', 'square', 'triangle']",square
50126d,a single green square,What color is the square?,"['blue', 'green', 'red', 'yellow']",green
50126d,a single green square,Is there a blue circle?,"['no', 'yes']",no
266e65,a winding silver path through a dark forest,What is the color of the path?,"['gold', 'green', 'silver', 'white']",silver
266e65,a winding silver path through a dark forest,Where does the path go through?,"['a desert', 'a forest', 'a city']",a forest
266e65,a winding silver path through a dark forest,Is the forest bright or dark?,"['bright', 'dark']",dark
266e65,a winding silver path through a dark forest,What shape is the path described as?,"['straight', 'curved', 'winding']",winding
1ce688,overlapping blue and yellow triangles creating a green center,What colors are the primary triangles?,"['red and green', 'blue and yellow', 'orange and purple']",blue and yellow
1ce688,overlapping blue and yellow triangles creating a green center,What shape is the main object?,"['circles', 'squares', 'triangles']",triangles
1ce688,overlapping blue and yellow triangles creating a green center,What color is created where the triangles overlap?,"['blue', 'green', 'yellow', 'red']",green
1ce688,overlapping blue and yellow triangles creating a green center,Are the triangles overlapping?,"['no', 'yes']",yes
2d48d7,a sky-blue circle with a white border,What shape is depicted?,"['circle', 'square', 'triangle']",circle
2d48d7,a sky-blue circle with a white border,What color is the circle?,"['green', 'red', 'sky-blue', 'yellow']",sky-blue
2d48d7,a sky-blue circle with a white border,Does the circle have a border?,"['no', 'yes']",yes
2d48d7,a sky-blue circle with a white border,What color is the border?,"['blue', 'black', 'white', 'red']",white
67b700,concentric orange and purple squares,What shapes are present?,"['circles', 'squares', 'triangles']",squares
67b700,concentric orange and purple squares,What are the colors of the squares?,"['red and blue', 'green and yellow', 'orange and purple']",orange and purple
67b700,concentric orange and purple squares,Are the squares concentric?,"['no', 'yes']",yes
67b700,concentric orange and purple squares,Are there any circles?,"['no', 'yes']",no
b1e013,a checkerboard pattern of black and white diamonds,What shape makes up the pattern?,"['circles', 'diamonds', 'squares', 'triangles']",diamonds
b1e013,a checkerboard pattern of black and white diamonds,What colors are in the pattern?,"['red and blue', 'black and white', 'green and yellow']",black and white
b1e013,a checkerboard pattern of black and white diamonds,Is the pattern random or organized?,"['organized', 'random']",organized
b1e013,a checkerboard pattern of black and white diamonds,Is the pattern a solid color?,"['no', 'yes']",no
87381c,a red zig-zag line on a yellow background,What color is the line?,"['blue', 'green', 'red', 'yellow']",red
87381c,a red zig-zag line on a yellow background,What shape is the line?,"['straight', 'curved', 'zig-zag']",zig-zag
87381c,a red zig-zag line on a yellow background,What color is the background?,"['blue', 'green', 'red', 'yellow']",yellow
87381c,a red zig-zag line on a yellow background,Is there a circle in the image?,"['no', 'yes']",no
7f1feb,a set of parallel blue lines,What color are the lines?,"['blue', 'green', 'red', 'yellow']",blue
7f1feb,a set of parallel blue lines,Are the lines perpendicular?,"['no', 'yes']",no
7f1feb,a set of parallel blue lines,What is the relationship between the lines?,"['intersecting', 'parallel', 'perpendicular']",parallel
7f1feb,a set of parallel blue lines,Are there any circles in the image?,"['no', 'yes']",no
2a3605,a red sphere on a blue cube,What color is the sphere?,"['blue', 'green', 'red', 'yellow']",red
2a3605,a red sphere on a blue cube,What shape is the blue object?,"['cube', 'cylinder', 'sphere', 'pyramid']",cube
2a3605,a red sphere on a blue cube,Is there a red cube?,"['no', 'yes']",no
2a3605,a red sphere on a blue cube,What object is on top?,"['cube', 'pyramid', 'sphere', 'triangle']",sphere
975f82,a yellow sun setting over purple mountains,What color are the mountains?,"['blue', 'green', 'purple', 'red']",purple
975f82,a yellow sun setting over purple mountains,What celestial body is depicted?,"['moon', 'star', 'sun', 'planet']",sun
975f82,a yellow sun setting over purple mountains,What time of day is suggested?,"['dawn', 'dusk', 'midday', 'midnight']",setting
975f82,a yellow sun setting over purple mountains,Is there an ocean in the image?,"['no', 'yes']",no
3c38a2,cyan circles on a black background,What shape are the objects?,"['circles', 'squares', 'stars', 'triangles']",circles
3c38a2,cyan circles on a black background,What color are the circles?,"['blue', 'cyan', 'magenta', 'yellow']",cyan
3c38a2,cyan circles on a black background,Is the background white?,"['no', 'yes']",no
3c38a2,cyan circles on a black background,Is there a black background?,"['no', 'yes']",yes
b714a2,a green square with a white border,What color is the border?,"['black', 'blue', 'green', 'white']",white
b714a2,a green square with a white border,What shape is the main object?,"['circle', 'rectangle', 'square', 'triangle']",square
b714a2,a green square with a white border,Is the main object red?,"['no', 'yes']",no
b714a2,a green square with a white border,Is the main object green?,"['no', 'yes']",yes
37078c,silver stars on a maroon field,What color is the field?,"['blue', 'green', 'maroon', 'yellow']",maroon
37078c,silver stars on a maroon field,What shape are the silver objects?,"['circles', 'squares', 'stars', 'triangles']",stars
37078c,silver stars on a maroon field,Are there any silver stars?,"['no', 'yes']",yes
37078c,silver stars on a maroon field,Is the field yellow?,"['no', 'yes']",no
d14911,an orange crescent moon in a dark blue sky,What color is the sky?,"['black', 'blue', 'green', 'red']",blue
d14911,an orange crescent moon in a dark blue sky,What shape is the moon?,"['circle', 'crescent', 'full', 'half']",crescent
d14911,an orange crescent moon in a dark blue sky,What color is the moon?,"['orange', 'purple', 'white', 'yellow']",orange
d14911,an orange crescent moon in a dark blue sky,Is the sky light blue?,"['no', 'yes']",no
580747,brown and beige striped socks,What item of clothing is depicted?,"['gloves', 'hat', 'scarf', 'socks']",socks
580747,brown and beige striped socks,What colors are the stripes?,"['black and white', 'blue and red', 'brown and beige', 'green and yellow']",brown and beige
580747,brown and beige striped socks,Are the socks solid colored?,"['no', 'yes']",no
580747,brown and beige striped socks,Are they striped?,"['no', 'yes']",yes
311249,a pink flower with green leaves,What color are the leaves?,"['blue', 'brown', 'green', 'purple']",green
311249,a pink flower with green leaves,What is the main subject?,"['car', 'flower', 'house', 'tree']",flower
311249,a pink flower with green leaves,Is the flower pink?,"['no', 'yes']",yes
311249,a pink flower with green leaves,Are the leaves red?,"['no', 'yes']",no
28db3e,a gray cloud raining blue raindrops,What is raining from the cloud?,"['fire', 'hail', 'rain', 'snow']",rain
28db3e,a gray cloud raining blue raindrops,What color are the raindrops?,"['blue', 'green', 'red', 'yellow']",blue
28db3e,a gray cloud raining blue raindrops,What color is the cloud?,"['black', 'gray', 'white', 'yellow']",gray
28db3e,a gray cloud raining blue raindrops,Is the rain red?,"['no', 'yes']",no
104659,white triangles arranged in a circle,What shape are the objects?,"['circles', 'squares', 'stars', 'triangles']",triangles
104659,white triangles arranged in a circle,What color are the triangles?,"['black', 'blue', 'red', 'white']",white
104659,white triangles arranged in a circle,How are the triangles arranged?,"['in a line', 'in a square', 'in a circle', 'randomly']",in a circle
104659,white triangles arranged in a circle,Are the objects squares?,"['no', 'yes']",no
2f5aa2,a vibrant red flower with green leaves,What color is the flower?,"['blue', 'red', 'yellow', 'white']",red
2f5aa2,a vibrant red flower with green leaves,What color are the leaves?,"['blue', 'brown', 'green', 'red']",green
2f5aa2,a vibrant red flower with green leaves,Is there a tree in the image?,"['no', 'yes']",no
2f5aa2,a vibrant red flower with green leaves,Is a flower depicted?,"['no', 'yes']",yes
0fd012,a dark blue circle on a light gray background,What shape is the object?,"['circle', 'square', 'triangle', 'rectangle']",circle
0fd012,a dark blue circle on a light gray background,What color is the object?,"['black', 'blue', 'green', 'red']",blue
0fd012,a dark blue circle on a light gray background,What color is the background?,"['black', 'gray', 'white', 'yellow']",gray
0fd012,a dark blue circle on a light gray background,Is the object a square?,"['no', 'yes']",no
bccd49,a small wooden box with a metal latch,What material is the box made of?,"['cardboard', 'metal', 'plastic', 'wooden']",wooden
bccd49,a small wooden box with a metal latch,Does the box have a latch?,"['no', 'yes']",yes
bccd49,a small wooden box with a metal latch,Is the box made of glass?,"['no', 'yes']",no
bccd49,a small wooden box with a metal latch,What is depicted?,"['a box', 'a chair', 'a table', 'a door']",a box
2b5648,a silver spoon on a white table cloth,What color is the spoon?,"['black', 'gold', 'silver', 'white']",silver
